Año;Mes;Moneda;Partida;Nombre Partida;Capítulo;Nombre Capítulo;Programa;Nombre Programa;Subtítulo;Nombre Subtítulo;Item;Nombre Item;Asignación;Nombre Asignación;Monto Ley Inicial;Monto Ley Vigente a DICIEMBRE
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;21;GASTOS EN PERSONAL;;;;;4.626.039;5.180.192
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;22;BIENES Y SERVICIOS DE CONSUMO;;;;;1.436.596;1.369.841
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;23;PRESTACIONES DE SEGURIDAD SOCIAL;;;;;0;153.767
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;23;PRESTACIONES DE SEGURIDAD SOCIAL;01;Prestaciones Previsionales;;;0;3.372
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;23;PRESTACIONES DE SEGURIDAD SOCIAL;03;Prestaciones Sociales del Empleador;;;0;150.395
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;24;TRANSFERENCIAS CORRIENTES;;;;;1.800.532;1.771.457
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;24;TRANSFERENCIAS CORRIENTES;01;Al Sector Privado;;;307.444;307.444
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;24;TRANSFERENCIAS CORRIENTES;01;Al Sector Privado;008;Instituto Nacional de Normalización;307.444;307.444
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;;;1.493.088;1.464.013
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;046;Empresa de Abastecimiento de Zonas Aisladas;135.927;135.927
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;459;Programa de Defensa en Arbitrajes de Inversión Extranjera;1.135.582;1.125.582
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;463;Certificación Firma Electrónica;5.075;0
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;471;Agencia Chilena del Espacio;216.504;202.504
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;;;;;219.453;232.481
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;03;Vehículos;;;0;14.000
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;04;Mobiliario y Otros;;;45.675;43.391
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;05;Máquinas y Equipos;;;101.500;86.425
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;06;Equipos Informáticos;;;12.180;21.571
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;07;Programas Informáticos;;;60.098;67.094
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;34;SERVICIO DE LA DEUDA;;;;;5.585.712;5.618.809
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;34;SERVICIO DE LA DEUDA;01;Amortización Deuda Interna;;;212.563;212.563
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;34;SERVICIO DE LA DEUDA;02;Amortización Deuda Externa;;;3.222.920;3.222.920
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;34;SERVICIO DE LA DEUDA;03;Intereses Deuda Interna;;;362.892;362.892
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;34;SERVICIO DE LA DEUDA;04;Intereses Deuda Externa;;;1.787.337;1.787.337
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;34;SERVICIO DE LA DEUDA;07;Deuda Flotante;;;0;33.097
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;35;SALDO FINAL DE CAJA;;;;;0;2.921
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;06;PROGRAMA DE FORTALECIMIENTO DE LA ESTRATEGIA DIGITAL DE CHILE;08;OTROS INGRESOS CORRIENTES;;;;;0;2.716
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;06;PROGRAMA DE FORTALECIMIENTO DE LA ESTRATEGIA DIGITAL DE CHILE;08;OTROS INGRESOS CORRIENTES;99;Otros;;;0;2.716
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;06;PROGRAMA DE FORTALECIMIENTO DE LA ESTRATEGIA DIGITAL DE CHILE;09;APORTE FISCAL;;;;;2.313.906;1.363.329
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;06;PROGRAMA DE FORTALECIMIENTO DE LA ESTRATEGIA DIGITAL DE CHILE;09;APORTE FISCAL;01;Libre;;;1.679.293;728.716
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;06;PROGRAMA DE FORTALECIMIENTO DE LA ESTRATEGIA DIGITAL DE CHILE;09;APORTE FISCAL;03;Servicio de la Deuda Externa;;;634.613;634.613
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;06;PROGRAMA DE FORTALECIMIENTO DE LA ESTRATEGIA DIGITAL DE CHILE;14;ENDEUDAMIENTO;;;;;1.526.601;866.601
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;06;PROGRAMA DE FORTALECIMIENTO DE LA ESTRATEGIA DIGITAL DE CHILE;14;ENDEUDAMIENTO;02;Endeudamiento Externo;;;1.526.601;866.601
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;06;PROGRAMA DE FORTALECIMIENTO DE LA ESTRATEGIA DIGITAL DE CHILE;15;SALDO INICIAL DE CAJA;;;;;0;1.155.318
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;06;PROGRAMA DE FORTALECIMIENTO DE LA ESTRATEGIA DIGITAL DE CHILE;21;GASTOS EN PERSONAL;;;;;749.205;772.071
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;06;PROGRAMA DE FORTALECIMIENTO DE LA ESTRATEGIA DIGITAL DE CHILE;22;BIENES Y SERVICIOS DE CONSUMO;;;;;1.607.475;1.341.101
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;06;PROGRAMA DE FORTALECIMIENTO DE LA ESTRATEGIA DIGITAL DE CHILE;24;TRANSFERENCIAS CORRIENTES;;;;;101.500;0
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;06;PROGRAMA DE FORTALECIMIENTO DE LA ESTRATEGIA DIGITAL DE CHILE;24;TRANSFERENCIAS CORRIENTES;02;Al Gobierno Central;;;101.500;0
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;06;PROGRAMA DE FORTALECIMIENTO DE LA ESTRATEGIA DIGITAL DE CHILE;24;TRANSFERENCIAS CORRIENTES;02;Al Gobierno Central;014;Instituto Nacional de Estadísticas;101.500;0
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;06;PROGRAMA DE FORTALECIMIENTO DE LA ESTRATEGIA DIGITAL DE CHILE;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;;;;;747.714;636.329
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;06;PROGRAMA DE FORTALECIMIENTO DE LA ESTRATEGIA DIGITAL DE CHILE;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;04;Mobiliario y Otros;;;0;1.000
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;06;PROGRAMA DE FORTALECIMIENTO DE LA ESTRATEGIA DIGITAL DE CHILE;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;06;Equipos Informáticos;;;374.693;239.958
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;06;PROGRAMA DE FORTALECIMIENTO DE LA ESTRATEGIA DIGITAL DE CHILE;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;07;Programas Informáticos;;;373.021;395.371
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;06;PROGRAMA DE FORTALECIMIENTO DE LA ESTRATEGIA DIGITAL DE CHILE;34;SERVICIO DE LA DEUDA;;;;;634.613;635.747
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;06;PROGRAMA DE FORTALECIMIENTO DE LA ESTRATEGIA DIGITAL DE CHILE;34;SERVICIO DE LA DEUDA;02;Amortización Deuda Externa;;;494.024;494.024
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;06;PROGRAMA DE FORTALECIMIENTO DE LA ESTRATEGIA DIGITAL DE CHILE;34;SERVICIO DE LA DEUDA;04;Intereses Deuda Externa;;;139.469;139.060
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;06;PROGRAMA DE FORTALECIMIENTO DE LA ESTRATEGIA DIGITAL DE CHILE;34;SERVICIO DE LA DEUDA;06;Otros Gastos Financieros Deuda Externa;;;1.120;1.529
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;06;PROGRAMA DE FORTALECIMIENTO DE LA ESTRATEGIA DIGITAL DE CHILE;34;SERVICIO DE LA DEUDA;07;Deuda Flotante;;;0;1.134
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;06;PROGRAMA DE FORTALECIMIENTO DE LA ESTRATEGIA DIGITAL DE CHILE;35;SALDO FINAL DE CAJA;;;;;0;2.716
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;07;PROGRAMA FONDO DE INNOVACIÓN PARA LA COMPETITIVIDAD;08;OTROS INGRESOS CORRIENTES;;;;;0;6.000
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;07;PROGRAMA FONDO DE INNOVACIÓN PARA LA COMPETITIVIDAD;08;OTROS INGRESOS CORRIENTES;99;Otros;;;0;6.000
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;07;PROGRAMA FONDO DE INNOVACIÓN PARA LA COMPETITIVIDAD;09;APORTE FISCAL;;;;;114.503.344;100.507.725
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;07;PROGRAMA FONDO DE INNOVACIÓN PARA LA COMPETITIVIDAD;09;APORTE FISCAL;01;Libre;;;114.503.344;100.507.725
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;07;PROGRAMA FONDO DE INNOVACIÓN PARA LA COMPETITIVIDAD;15;SALDO INICIAL DE CAJA;;;;;0;1.947.536
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;07;PROGRAMA FONDO DE INNOVACIÓN PARA LA COMPETITIVIDAD;21;GASTOS EN PERSONAL;;;;;512.133;527.853
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;07;PROGRAMA FONDO DE INNOVACIÓN PARA LA COMPETITIVIDAD;22;BIENES Y SERVICIOS DE CONSUMO;;;;;712.140;676.533
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;07;PROGRAMA FONDO DE INNOVACIÓN PARA LA COMPETITIVIDAD;24;TRANSFERENCIAS CORRIENTES;;;;;113.257.634;101.130.362
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;07;PROGRAMA FONDO DE INNOVACIÓN PARA LA COMPETITIVIDAD;24;TRANSFERENCIAS CORRIENTES;01;Al Sector Privado;;;1.216.722;1.166.722
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;07;PROGRAMA FONDO DE INNOVACIÓN PARA LA COMPETITIVIDAD;24;TRANSFERENCIAS CORRIENTES;01;Al Sector Privado;003;Instituto Nacional de Normalización;1.013.935;1.013.935
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;07;PROGRAMA FONDO DE INNOVACIÓN PARA LA COMPETITIVIDAD;24;TRANSFERENCIAS CORRIENTES;01;Al Sector Privado;004;Programa de Fortalecimiento de Capacidades Regionales;202.787;152.787
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;07;PROGRAMA FONDO DE INNOVACIÓN PARA LA COMPETITIVIDAD;24;TRANSFERENCIAS CORRIENTES;02;Al Gobierno Central;;;111.229.764;99.918.500
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;07;PROGRAMA FONDO DE INNOVACIÓN PARA LA COMPETITIVIDAD;24;TRANSFERENCIAS CORRIENTES;02;Al Gobierno Central;021;Innovación de Interés Público - Comité Innova Chile;18.565.603;13.512.399
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;07;PROGRAMA FONDO DE INNOVACIÓN PARA LA COMPETITIVIDAD;24;TRANSFERENCIAS CORRIENTES;02;Al Gobierno Central;023;Innovación Empresarial - Comité Innova Chile;9.867.570;12.452.064
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;07;PROGRAMA FONDO DE INNOVACIÓN PARA LA COMPETITIVIDAD;24;TRANSFERENCIAS CORRIENTES;02;Al Gobierno Central;024;Innovación Empresarial - CORFO;8.288.523;7.201.913
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;07;PROGRAMA FONDO DE INNOVACIÓN PARA LA COMPETITIVIDAD;24;TRANSFERENCIAS CORRIENTES;02;Al Gobierno Central;026;Fomento de la Ciencia y la Tecnología - Comité Innova Chile;6.500.629;1.447.418
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;07;PROGRAMA FONDO DE INNOVACIÓN PARA LA COMPETITIVIDAD;24;TRANSFERENCIAS CORRIENTES;02;Al Gobierno Central;027;Fomento de la Ciencia y la Tecnología - CONICYT;22.278.079;22.064.279
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;07;PROGRAMA FONDO DE INNOVACIÓN PARA LA COMPETITIVIDAD;24;TRANSFERENCIAS CORRIENTES;02;Al Gobierno Central;028;Fomento de la Ciencia y la Tecnología - Subsecretaría de Agricultura;1.933.633;1.933.633
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;07;PROGRAMA FONDO DE INNOVACIÓN PARA LA COMPETITIVIDAD;24;TRANSFERENCIAS CORRIENTES;02;Al Gobierno Central;029;Fomento de la Ciencia y la Tecnología - Subsecretaría de Planificación Progr. 01;2.322.926;1.862.000
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;07;PROGRAMA FONDO DE INNOVACIÓN PARA LA COMPETITIVIDAD;24;TRANSFERENCIAS CORRIENTES;02;Al Gobierno Central;031;Formación de Capital Humano - CONICYT;10.794.464;10.534.966
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;07;PROGRAMA FONDO DE INNOVACIÓN PARA LA COMPETITIVIDAD;24;TRANSFERENCIAS CORRIENTES;02;Al Gobierno Central;033;Internacionalización del Esfuerzo Innovador - Comité Innova Chile;247.696;283.992
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;07;PROGRAMA FONDO DE INNOVACIÓN PARA LA COMPETITIVIDAD;24;TRANSFERENCIAS CORRIENTES;02;Al Gobierno Central;039;Subsecretaría de Desarrollo Regional y Administrativo - Programa 01;28.625.836;28.625.836
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;07;PROGRAMA FONDO DE INNOVACIÓN PARA LA COMPETITIVIDAD;24;TRANSFERENCIAS CORRIENTES;02;Al Gobierno Central;041;Fortalecimiento de la Investigación y Desarrollo - Comité Innova Chile;1.804.805;0
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;07;PROGRAMA FONDO DE INNOVACIÓN PARA LA COMPETITIVIDAD;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;;;811.148;45.140
2010;Diciembre;PESOS;07;MINISTERIO DE ECONOMÍA, FOMENTO Y TURISMO;01;SUBSECRETARÍA DE ECONOMÍA Y EMPRESAS DE MENOR TAMAÑO;07;PROGRAMA FONDO DE INNOVACIÓN PARA LA COMPETITIVIDAD;24;TRANSFERENCIAS CORRIENTES;03;A Otras Entidades Públicas;009;Infraestructura Habilitante - División de Innovación;811.148;45.140
